image_path,split,filename,timestamp,clarity_score,turbidity_score,unscoreable_reason,dcp_raw,tenengrad_raw,blue_dom_raw,uicm_raw,dcp_score,tenengrad_score,blue_dom_score,uicm_score,image_w,image_h
data\train\images\20240511-092501-IPC608_8BC7_166.jpg,train,20240511-092501-IPC608_8BC7_166.jpg,20240511-092501,49.42,50.58,,30.206,2617.744,1.145,0.01811,50.7,57.75,53.75,22.27,2688,1520
data\train\images\20240511-094001-AIPC608UW_10_167.jpg,train,20240511-094001-AIPC608UW_10_167.jpg,20240511-094001,64.08,35.92,,27.805,4498.719,1.2328,0.01753,42.56,26.31,42.13,25.72,2688,1520
data\train\images\20240511-094901-IPC608_8BC7_166.jpg,train,20240511-094901-IPC608_8BC7_166.jpg,20240511-094901,39.24,60.76,,33.627,1693.388,1.1277,0.01736,62.3,73.2,56.04,26.72,2688,1520
data\train\images\20240511-100001-AIPC608UW_10_167.jpg,train,20240511-100001-AIPC608UW_10_167.jpg,20240511-100001,58.89,41.11,,28.455,3761.277,1.2113,0.01744,44.77,38.63,44.97,26.22,2688,1520
data\train\images\20240511-110501-AIPC608UW_10_167.jpg,train,20240511-110501-AIPC608UW_10_167.jpg,20240511-110501,56.53,43.47,,29.402,3661.366,1.1682,0.01841,47.98,40.3,50.67,20.52,2688,1520
data\train\images\20240511-110501-IPC608_8BC7_166.jpg,train,20240511-110501-IPC608_8BC7_166.jpg,20240511-110501,43.72,56.28,,32.893,2459.679,1.0609,0.01975,59.81,60.39,64.88,12.64,2688,1520
data\train\images\20240511-111501-IPC608_8BC7_166.jpg,train,20240511-111501-IPC608_8BC7_166.jpg,20240511-111501,47.38,52.62,,31.904,2901.781,1.0547,0.02021,56.46,53.0,65.7,9.93,2688,1520
data\train\images\20240511-152501-AIPC608UW_10_167.jpg,train,20240511-152501-AIPC608UW_10_167.jpg,20240511-152501,66.3,33.7,,25.476,4049.562,1.2975,0.01685,34.67,33.82,33.57,29.69,2688,1520
data\train\images\20240511-183501-AIPC608UW_10_167.jpg,train,20240511-183501-AIPC608UW_10_167.jpg,20240511-183501,71.63,28.37,,21.298,3099.364,1.5795,0.01296,20.5,49.7,0.0,52.6,2688,1520
data\train\images\20240512-053201-IPC608_8BC7_166.jpg,train,20240512-053201-IPC608_8BC7_166.jpg,20240512-053201,52.21,47.79,,28.537,2470.646,1.2659,0.01483,45.04,60.21,37.75,41.57,2688,1520
data\train\images\20240512-055501-AIPC608UW_10_167.jpg,train,20240512-055501-AIPC608UW_10_167.jpg,20240512-055501,72.25,27.75,,24.212,4609.383,1.3485,0.01698,30.38,24.46,26.81,28.97,2688,1520
data\train\images\20240512-061001-AIPC608UW_10_167.jpg,train,20240512-061001-AIPC608UW_10_167.jpg,20240512-061001,72.83,27.17,,24.4,4773.042,1.3502,0.01692,31.02,21.72,26.59,29.3,2688,1520
data\train\images\20240512-082001-AIPC608UW_10_167.jpg,train,20240512-082001-AIPC608UW_10_167.jpg,20240512-082001,73.74,26.26,,24.907,5242.191,1.289,0.01839,32.74,13.88,34.68,20.62,2688,1520
data\train\images\20240512-121401-IPC608_8BC7_166.jpg,train,20240512-121401-IPC608_8BC7_166.jpg,20240512-121401,55.99,44.01,,28.475,3546.071,1.0691,0.0208,44.83,42.23,63.78,6.5,2688,1520
data\train\images\20240512-121501-IPC608_8BC7_166.jpg,train,20240512-121501-IPC608_8BC7_166.jpg,20240512-121501,55.31,44.69,,29.33,3656.219,1.0662,0.02079,47.73,40.39,64.17,6.5,2688,1520
data\train\images\20240512-123301-IPC608_8BC7_166.jpg,train,20240512-123301-IPC608_8BC7_166.jpg,20240512-123301,54.21,45.79,,28.713,3306.637,1.0669,0.02046,45.64,46.23,64.08,8.48,2688,1520
data\train\images\20240513-121101-IPC608_8BC7_166.jpg,train,20240513-121101-IPC608_8BC7_166.jpg,20240513-121101,44.08,55.92,,31.932,2336.839,1.0697,0.0188,56.56,62.44,63.71,18.23,2688,1520
data\train\images\20240513-121201-IPC608_8BC7_166.jpg,train,20240513-121201-IPC608_8BC7_166.jpg,20240513-121201,43.56,56.44,,32.638,2403.943,1.0589,0.01945,58.95,61.32,65.14,14.4,2688,1520
data\train\images\20240513-121801-IPC608_8BC7_166.jpg,train,20240513-121801-IPC608_8BC7_166.jpg,20240513-121801,47.26,52.74,,31.655,2862.196,1.077,0.01876,55.62,53.66,62.75,18.48,2688,1520
data\train\images\20240513-122501-IPC608_8BC7_166.jpg,train,20240513-122501-IPC608_8BC7_166.jpg,20240513-122501,45.75,54.25,,31.601,2575.541,1.0621,0.01918,55.43,58.45,64.72,16.02,2688,1520
data\train\images\20240513-171002-IPC608_8BC7_166.jpg,train,20240513-171002-IPC608_8BC7_166.jpg,20240513-171002,35.36,64.64,,33.569,886.898,1.1984,0.01432,62.11,86.68,46.68,44.58,2688,1520
data\train\images\20240513-173101-IPC608_8BC7_166.jpg,train,20240513-173101-IPC608_8BC7_166.jpg,20240513-173101,30.82,69.18,,36.256,726.502,1.2022,0.01399,71.22,89.36,46.17,46.5,2688,1520
data\train\images\20240514-052501-AIPC608UW_10_167.jpg,train,20240514-052501-AIPC608UW_10_167.jpg,20240514-052501,47.12,52.88,,29.872,1200.834,1.4397,0.01226,49.57,81.43,14.74,56.7,2688,1520
data\train\images\20240514-065001-AIPC608UW_10_167.jpg,train,20240514-065001-AIPC608UW_10_167.jpg,20240514-065001,41.19,58.81,,33.406,1521.996,1.276,0.01494,61.55,76.06,36.4,40.92,2688,1520
data\train\images\20240530-082701-IPC608_8B64_165.jpg,train,20240530-082701-IPC608_8B64_165.jpg,20240530-082701,35.99,64.01,,32.807,468.666,1.3879,0.00868,59.52,93.67,21.6,77.78,2688,1520
data\train\images\20240530-082801-IPC608_8B64_165.jpg,train,20240530-082801-IPC608_8B64_165.jpg,20240530-082801,39.58,60.42,,33.848,1349.253,1.3991,0.00916,63.05,78.95,20.12,74.93,2688,1520
data\train\images\20240530-083001-IPC608_8B64_165.jpg,train,20240530-083001-IPC608_8B64_165.jpg,20240530-083001,41.66,58.34,,36.655,2272.079,1.3398,0.01396,72.57,63.52,27.96,46.69,2688,1520
data\train\images\20240530-084001-IPC608_8B64_165.jpg,train,20240530-084001-IPC608_8B64_165.jpg,20240530-084001,56.88,43.12,,27.675,2714.655,1.4236,0.01159,42.12,56.13,16.87,60.63,2688,1520
data\train\images\20240530-111501-IPC608_8B64_165.jpg,train,20240530-111501-IPC608_8B64_165.jpg,20240530-111501,57.3,42.7,,28.592,3870.213,1.186,0.01526,45.23,36.81,48.31,39.04,2688,1520
data\train\images\20240530-111601-IPC608_8B64_165.jpg,train,20240530-111601-IPC608_8B64_165.jpg,20240530-111601,53.03,46.97,,29.373,3282.536,1.1773,0.01522,47.88,46.64,49.47,39.31,2688,1520
data\train\images\20240530-111801-IPC608_8B64_165.jpg,train,20240530-111801-IPC608_8B64_165.jpg,20240530-111801,52.35,47.65,,29.692,3186.256,1.1882,0.01512,48.96,48.25,48.03,39.85,2688,1520
data\train\images\20240530-112101-IPC608_8B64_165.jpg,train,20240530-112101-IPC608_8B64_165.jpg,20240530-112101,51.87,48.13,,30.273,3317.968,1.1646,0.01558,50.93,46.04,51.15,37.19,2688,1520
data\train\images\20240530-112201-IPC608_8B64_165.jpg,train,20240530-112201-IPC608_8B64_165.jpg,20240530-112201,53.68,46.32,,29.344,3415.91,1.1758,0.01518,47.78,44.41,49.67,39.55,2688,1520
data\train\images\20240530-112502-IPC608_8B64_165.jpg,train,20240530-112502-IPC608_8B64_165.jpg,20240530-112502,54.09,45.91,,29.103,3427.251,1.1741,0.0153,46.96,44.22,49.9,38.83,2688,1520
data\train\images\20240530-112601-IPC608_8B64_165.jpg,train,20240530-112601-IPC608_8B64_165.jpg,20240530-112601,54.93,45.07,,28.977,3582.651,1.1825,0.01474,46.54,41.62,48.78,42.11,2688,1520
data\train\images\20240530-112701-IPC608_8B64_165.jpg,train,20240530-112701-IPC608_8B64_165.jpg,20240530-112701,52.69,47.31,,29.972,3414.836,1.166,0.0154,49.91,44.42,50.97,38.26,2688,1520
data\train\images\20240530-112801-IPC608_8B64_165.jpg,train,20240530-112801-IPC608_8B64_165.jpg,20240530-112801,52.7,47.3,,30.193,3471.882,1.1745,0.01506,50.66,43.47,49.84,40.24,2688,1520
data\train\images\20240530-112901-IPC608_8B64_165.jpg,train,20240530-112901-IPC608_8B64_165.jpg,20240530-112901,55.67,44.33,,28.447,3503.891,1.1913,0.01504,44.74,42.94,47.61,40.33,2688,1520
data\train\images\20240530-124401-IPC608_8B64_165.jpg,train,20240530-124401-IPC608_8B64_165.jpg,20240530-124401,55.91,44.09,,28.439,3271.912,1.264,0.01413,44.71,46.81,38.0,45.68,2688,1520
data\train\images\20240530-124901-IPC608_8B64_165.jpg,train,20240530-124901-IPC608_8B64_165.jpg,20240530-124901,57.92,42.08,,27.59,3472.536,1.2517,0.01445,41.83,43.46,39.63,43.8,2688,1520
data\train\images\20240530-181601-IPC608_8B64_165.jpg,train,20240530-181601-IPC608_8B64_165.jpg,20240530-181601,53.72,46.28,,25.133,1211.613,1.6759,0.00745,33.5,81.25,0.0,85.01,2688,1520
data\train\images\20240530-182501-IPC608_8B64_165.jpg,train,20240530-182501-IPC608_8B64_165.jpg,20240530-182501,49.75,50.25,,26.102,759.033,1.6878,0.00679,36.79,88.81,0.0,88.88,2688,1520
data\train\images\20240530-182601-IPC608_8B64_165.jpg,train,20240530-182601-IPC608_8B64_165.jpg,20240530-182601,51.62,48.38,,25.296,922.893,1.6791,0.00672,34.06,86.07,0.0,89.3,2688,1520
data\train\images\20240530-182801-IPC608_8B64_165.jpg,train,20240530-182801-IPC608_8B64_165.jpg,20240530-182801,54.51,45.49,,24.914,1315.988,1.6523,0.00739,32.76,79.5,0.0,85.36,2688,1520
data\train\images\20240530-182901-IPC608_8B64_165.jpg,train,20240530-182901-IPC608_8B64_165.jpg,20240530-182901,55.45,44.55,,24.6,1439.062,1.6605,0.00723,31.7,77.45,0.0,86.3,2688,1520
data\train\images\20240531-020036-IPC608_8B64_165.jpg,train,20240531-020036-IPC608_8B64_165.jpg,20240531-020036,62.64,37.36,,5.444,3381.236,0.8184,0.0143,0.0,44.99,96.96,44.7,2688,1520
data\train\images\20240531-084801-IPC608_8B64_165.jpg,train,20240531-084801-IPC608_8B64_165.jpg,20240531-084801,59.27,40.73,,28.19,3964.008,1.2614,0.0135,43.87,35.25,38.34,49.43,2688,1520
data\train\images\20240531-084901-IPC608_8B64_165.jpg,train,20240531-084901-IPC608_8B64_165.jpg,20240531-084901,62.33,37.67,,26.483,3993.487,1.2916,0.01316,38.08,34.75,34.35,51.41,2688,1520
data\train\images\20240531-085001-IPC608_8B64_165.jpg,train,20240531-085001-IPC608_8B64_165.jpg,20240531-085001,61.32,38.68,,26.632,3871.351,1.2925,0.01278,38.59,36.79,34.22,53.64,2688,1520
data\train\images\20240531-085101-IPC608_8B64_165.jpg,train,20240531-085101-IPC608_8B64_165.jpg,20240531-085101,62.54,37.46,,26.28,3983.244,1.2884,0.01327,37.39,34.92,34.77,50.76,2688,1520
data\train\images\20240531-085401-IPC608_8B64_165.jpg,train,20240531-085401-IPC608_8B64_165.jpg,20240531-085401,58.71,41.29,,27.685,3647.431,1.2725,0.01358,42.16,40.54,36.87,48.92,2688,1520
data\train\images\20240531-085801-IPC608_8B64_165.jpg,train,20240531-085801-IPC608_8B64_165.jpg,20240531-085801,59.93,40.07,,27.109,3722.293,1.2797,0.01338,40.2,39.29,35.92,50.14,2688,1520
data\train\images\20240531-085901-IPC608_8B64_165.jpg,train,20240531-085901-IPC608_8B64_165.jpg,20240531-085901,58.52,41.48,,27.907,3753.233,1.2495,0.0139,42.91,38.77,39.91,47.07,2688,1520
data\train\images\20240531-090001-IPC608_8B64_165.jpg,train,20240531-090001-IPC608_8B64_165.jpg,20240531-090001,59.57,40.43,,27.562,3862.586,1.2563,0.01365,41.74,36.94,39.01,48.53,2688,1520
data\train\images\20240531-090201-IPC608_8B64_165.jpg,train,20240531-090201-IPC608_8B64_165.jpg,20240531-090201,59.68,40.32,,27.245,3607.292,1.3068,0.01302,40.67,41.21,32.33,52.24,2688,1520
data\train\images\20240531-090301-IPC608_8B64_165.jpg,train,20240531-090301-IPC608_8B64_165.jpg,20240531-090301,58.34,41.66,,28.168,3711.601,1.2765,0.01334,43.79,39.46,36.35,50.37,2688,1520
data\train\images\20240531-090401-IPC608_8B64_165.jpg,train,20240531-090401-IPC608_8B64_165.jpg,20240531-090401,58.62,41.38,,27.958,3797.397,1.2508,0.01376,43.08,38.03,39.74,47.86,2688,1520
data\train\images\20240531-090501-IPC608_8B64_165.jpg,train,20240531-090501-IPC608_8B64_165.jpg,20240531-090501,60.15,39.85,,27.042,3783.364,1.2788,0.01311,39.98,38.27,36.03,51.73,2688,1520
data\train\images\20240531-091301-IPC608_8B64_165.jpg,train,20240531-091301-IPC608_8B64_165.jpg,20240531-091301,61.22,38.78,,26.214,3716.903,1.2736,0.01382,37.17,39.38,36.73,47.55,2688,1520
data\train\images\20240531-150101-IPC608_8B64_165.jpg,train,20240531-150101-IPC608_8B64_165.jpg,20240531-150101,61.26,38.74,,26.157,3743.856,1.305,0.01212,36.98,38.93,32.57,57.55,2688,1520
data\train\images\20240602-184701-IPC608_8B64_165.jpg,train,20240602-184701-IPC608_8B64_165.jpg,20240602-184701,92.41,7.59,,13.202,6289.958,1.6714,0.00899,0.0,0.0,0.0,75.93,2688,1520
data\train\images\20240602-184801-IPC608_8B64_165.jpg,train,20240602-184801-IPC608_8B64_165.jpg,20240602-184801,92.45,7.55,,13.281,6304.059,1.672,0.00907,0.0,0.0,0.0,75.47,2688,1520
data\train\images\20240603-140101-IPC608_8B64_165.jpg,train,20240603-140101-IPC608_8B64_165.jpg,20240603-140101,65.67,34.33,,23.585,4099.887,1.2404,0.01356,28.26,32.97,41.12,49.06,2688,1520
data\train\images\20240603-140201-IPC608_8B64_165.jpg,train,20240603-140201-IPC608_8B64_165.jpg,20240603-140201,61.23,38.77,,25.961,3941.765,1.2028,0.01452,36.31,35.62,46.1,43.41,2688,1520
data\train\images\20240603-140301-IPC608_8B64_165.jpg,train,20240603-140301-IPC608_8B64_165.jpg,20240603-140301,59.01,40.99,,26.616,3653.935,1.2064,0.01455,38.53,40.43,45.62,43.21,2688,1520
data\train\images\20240604-223036-IPC608_8B64_165.jpg,train,20240604-223036-IPC608_8B64_165.jpg,20240604-223036,59.09,40.91,,6.403,2851.653,0.8091,0.01319,0.0,53.84,98.2,51.22,2688,1520
data\train\images\20240607-200036-IPC608_8B64_165.jpg,train,20240607-200036-IPC608_8B64_165.jpg,20240607-200036,66.3,33.7,,4.307,4315.41,0.8184,0.01256,0.0,29.37,96.98,54.95,2688,1520
data\train\images\20240607-203036-IPC608_8B64_165.jpg,train,20240607-203036-IPC608_8B64_165.jpg,20240607-203036,64.79,35.21,,4.593,4031.621,0.8226,0.01224,0.0,34.12,96.42,56.85,2688,1520
data\train\images\20240607-223036-IPC608_8B64_165.jpg,train,20240607-223036-IPC608_8B64_165.jpg,20240607-223036,63.61,36.39,,4.726,3827.952,0.8165,0.01223,0.0,37.52,97.22,56.89,2688,1520
data\train\images\20240607-233036-IPC608_8B64_165.jpg,train,20240607-233036-IPC608_8B64_165.jpg,20240607-233036,63.07,36.93,,4.9,3713.488,0.8132,0.01243,0.0,39.43,97.65,55.68,2688,1520
data\train\images\20240608-003036-IPC608_8B64_165.jpg,train,20240608-003036-IPC608_8B64_165.jpg,20240608-003036,63.77,36.23,,4.487,3822.41,0.8188,0.01244,0.0,37.61,96.91,55.63,2688,1520
data\train\images\20240608-010036-IPC608_8B64_165.jpg,train,20240608-010036-IPC608_8B64_165.jpg,20240608-010036,65.16,34.84,,4.299,4054.191,0.8249,0.01256,0.0,33.74,96.12,54.96,2688,1520
data\train\images\20240608-013036-IPC608_8B64_165.jpg,train,20240608-013036-IPC608_8B64_165.jpg,20240608-013036,62.71,37.29,,4.372,3674.697,0.8166,0.01199,0.0,40.08,97.21,58.28,2688,1520
data\train\images\20240608-020036-IPC608_8B64_165.jpg,train,20240608-020036-IPC608_8B64_165.jpg,20240608-020036,62.27,37.73,,4.981,3587.226,0.8112,0.01224,0.0,41.54,97.92,56.85,2688,1520
data\train\images\20240608-023036-IPC608_8B64_165.jpg,train,20240608-023036-IPC608_8B64_165.jpg,20240608-023036,61.39,38.61,,5.967,3187.917,0.8382,0.01293,0.0,48.22,94.35,52.79,2688,1520
data\train\images\20240608-030036-IPC608_8B64_165.jpg,train,20240608-030036-IPC608_8B64_165.jpg,20240608-030036,62.39,37.61,,4.896,3632.307,0.8124,0.012,0.0,40.79,97.77,58.22,2688,1520
data\train\images\20240608-040036-IPC608_8B64_165.jpg,train,20240608-040036-IPC608_8B64_165.jpg,20240608-040036,66.39,33.61,,4.797,3898.544,0.8154,0.0164,0.0,36.34,97.37,32.33,2688,1520
data\train\images\20240608-050036-IPC608_8B64_165.jpg,train,20240608-050036-IPC608_8B64_165.jpg,20240608-050036,89.19,10.8,,14.165,8892.085,1.2887,0.01534,0.0,0.0,34.73,38.59,2688,1520
data\train\images\20240608-050201-IPC608_8B64_165.jpg,train,20240608-050201-IPC608_8B64_165.jpg,20240608-050201,88.8,11.2,,14.159,8815.914,1.2717,0.01543,0.0,0.0,36.98,38.06,2688,1520
data\train\images\20240608-050301-IPC608_8B64_165.jpg,train,20240608-050301-IPC608_8B64_165.jpg,20240608-050301,88.84,11.15,,14.428,8853.538,1.2707,0.01556,0.0,0.0,37.12,37.31,2688,1520
data\train\images\20240608-050401-IPC608_8B64_165.jpg,train,20240608-050401-IPC608_8B64_165.jpg,20240608-050401,88.62,11.38,,14.583,8969.373,1.2547,0.01589,0.0,0.0,39.22,35.33,2688,1520
data\train\images\20240608-050501-IPC608_8B64_165.jpg,train,20240608-050501-IPC608_8B64_165.jpg,20240608-050501,88.81,11.2,,14.659,8864.464,1.2683,0.0156,0.0,0.0,37.43,37.09,2688,1520
data\train\images\20240608-050601-IPC608_8B64_165.jpg,train,20240608-050601-IPC608_8B64_165.jpg,20240608-050601,88.81,11.2,,14.784,8875.711,1.2609,0.01593,0.0,0.0,38.41,35.13,2688,1520
data\train\images\20240608-070201-IPC608_8B64_165.jpg,train,20240608-070201-IPC608_8B64_165.jpg,20240608-070201,85.0,15.0,,16.748,7899.4,1.158,0.01753,5.07,0.0,52.02,25.68,2688,1520
data\train\images\20240609-023036-IPC608_8B64_165.jpg,train,20240609-023036-IPC608_8B64_165.jpg,20240609-023036,59.65,40.35,,5.908,3188.379,0.8128,0.01112,0.0,48.21,97.71,63.41,2688,1520
data\train\images\20240609-052501-IPC608_8B64_165.jpg,train,20240609-052501-IPC608_8B64_165.jpg,20240609-052501,83.87,16.13,,17.253,5421.593,1.3426,0.01402,6.78,10.88,27.6,46.33,2688,1520
data\train\images\20240609-052701-IPC608_8B64_165.jpg,train,20240609-052701-IPC608_8B64_165.jpg,20240609-052701,82.74,17.26,,18.523,5464.372,1.3555,0.01408,11.09,10.17,25.89,45.99,2688,1520
data\train\images\20240609-191001-IPC608_8B64_165.jpg,train,20240609-191001-IPC608_8B64_165.jpg,20240609-191001,91.18,8.82,,9.775,5606.383,1.7058,0.01089,0.0,7.8,0.0,64.77,2688,1520
data\train\images\20240610-080501-IPC608_8B64_165.jpg,train,20240610-080501-IPC608_8B64_165.jpg,20240610-080501,88.98,11.02,,14.751,7302.917,1.2517,0.01663,0.0,0.0,39.62,30.98,2688,1520
data\train\images\20240610-080701-IPC608_8B64_165.jpg,train,20240610-080701-IPC608_8B64_165.jpg,20240610-080701,89.05,10.95,,15.138,6816.319,1.2599,0.01639,0.0,0.0,38.54,32.43,2688,1520
data\train\images\20240610-080801-IPC608_8B64_165.jpg,train,20240610-080801-IPC608_8B64_165.jpg,20240610-080801,88.91,11.09,,14.957,6716.843,1.255,0.01638,0.0,0.0,39.19,32.48,2688,1520
data\train\images\20240610-081001-IPC608_8B64_165.jpg,train,20240610-081001-IPC608_8B64_165.jpg,20240610-081001,89.01,10.99,,14.57,6532.47,1.2692,0.0159,0.0,0.0,37.3,35.27,2688,1520
data\train\images\20240610-081201-IPC608_8B64_165.jpg,train,20240610-081201-IPC608_8B64_165.jpg,20240610-081201,88.89,11.11,,14.343,6958.764,1.2623,0.01601,0.0,0.0,38.22,34.65,2688,1520
data\train\images\20240610-081401-IPC608_8B64_165.jpg,train,20240610-081401-IPC608_8B64_165.jpg,20240610-081401,89.77,10.24,,13.997,6786.048,1.2997,0.01581,0.0,0.0,33.27,35.81,2688,1520
data\train\images\20240610-081501-IPC608_8B64_165.jpg,train,20240610-081501-IPC608_8B64_165.jpg,20240610-081501,89.49,10.51,,13.683,6958.496,1.2882,0.01586,0.0,0.0,34.79,35.53,2688,1520
data\train\images\20240610-081601-IPC608_8B64_165.jpg,train,20240610-081601-IPC608_8B64_165.jpg,20240610-081601,89.43,10.57,,14.363,6701.295,1.2842,0.01594,0.0,0.0,35.32,35.05,2688,1520
data\train\images\20240610-081701-IPC608_8B64_165.jpg,train,20240610-081701-IPC608_8B64_165.jpg,20240610-081701,89.49,10.51,,15.123,6571.115,1.2785,0.01629,0.0,0.0,36.07,33.0,2688,1520
data\train\images\20240610-081801-IPC608_8B64_165.jpg,train,20240610-081801-IPC608_8B64_165.jpg,20240610-081801,88.17,11.83,,16.022,6188.686,1.268,0.01631,2.61,0.0,37.47,32.91,2688,1520
data\train\images\20240610-081901-IPC608_8B64_165.jpg,train,20240610-081901-IPC608_8B64_165.jpg,20240610-081901,89.37,10.63,,15.562,6097.916,1.2983,0.01592,1.05,0.0,33.46,35.19,2688,1520
data\train\images\20240610-082101-IPC608_8B64_165.jpg,train,20240610-082101-IPC608_8B64_165.jpg,20240610-082101,89.27,10.73,,14.497,6486.444,1.285,0.01563,0.0,0.0,35.22,36.87,2688,1520
data\train\images\20240610-082501-IPC608_8B64_165.jpg,train,20240610-082501-IPC608_8B64_165.jpg,20240610-082501,88.97,11.03,,13.681,7132.77,1.2625,0.01614,0.0,0.0,38.2,33.86,2688,1520
data\train\images\20240610-082601-IPC608_8B64_165.jpg,train,20240610-082601-IPC608_8B64_165.jpg,20240610-082601,89.13,10.87,,14.819,6755.7,1.2718,0.016,0.0,0.0,36.97,34.73,2688,1520
data\train\images\20240610-084201-IPC608_8B64_165.jpg,train,20240610-084201-IPC608_8B64_165.jpg,20240610-084201,89.0,11.0,,14.158,6985.482,1.2761,0.01557,0.0,0.0,36.4,37.21,2688,1520
data\train\images\20240610-084301-IPC608_8B64_165.jpg,train,20240610-084301-IPC608_8B64_165.jpg,20240610-084301,89.03,10.97,,14.567,7168.429,1.2677,0.01601,0.0,0.0,37.51,34.66,2688,1520
data\train\images\20240610-084401-IPC608_8B64_165.jpg,train,20240610-084401-IPC608_8B64_165.jpg,20240610-084401,88.9,11.1,,14.644,7263.814,1.2591,0.01618,0.0,0.0,38.65,33.68,2688,1520
data\train\images\20240610-084601-IPC608_8B64_165.jpg,train,20240610-084601-IPC608_8B64_165.jpg,20240610-084601,88.55,11.45,,15.668,7010.062,1.2626,0.01638,1.41,0.0,38.18,32.48,2688,1520
data\train\images\20240610-090001-IPC608_8B64_165.jpg,train,20240610-090001-IPC608_8B64_165.jpg,20240610-090001,89.39,10.62,,14.037,7104.615,1.275,0.01628,0.0,0.0,36.54,33.07,2688,1520
data\train\images\20240610-103801-IPC608_8B64_165.jpg,train,20240610-103801-IPC608_8B64_165.jpg,20240610-103801,79.35,20.65,,18.941,5452.365,1.1904,0.01682,12.51,10.37,47.74,29.91,2688,1520
data\train\images\20240610-103901-IPC608_8B64_165.jpg,train,20240610-103901-IPC608_8B64_165.jpg,20240610-103901,76.38,23.62,,19.485,4991.378,1.2028,0.0164,14.35,18.07,46.09,32.36,2688,1520
data\train\images\20240610-104001-IPC608_8B64_165.jpg,train,20240610-104001-IPC608_8B64_165.jpg,20240610-104001,74.79,25.21,,19.545,4890.712,1.1621,0.01653,14.56,19.76,51.48,31.61,2688,1520
data\train\images\20240610-223036-IPC608_8B64_165.jpg,train,20240610-223036-IPC608_8B64_165.jpg,20240610-223036,61.31,38.69,,4.239,3462.779,0.8226,0.01115,0.0,43.62,96.41,63.23,2688,1520
data\train\images\20240610-230036-IPC608_8B64_165.jpg,train,20240610-230036-IPC608_8B64_165.jpg,20240610-230036,59.76,40.24,,4.409,3206.631,0.8149,0.01105,0.0,47.9,97.44,63.81,2688,1520
data\train\images\20240611-092501-IPC608_8B64_165.jpg,train,20240611-092501-IPC608_8B64_165.jpg,20240611-092501,89.24,10.76,,13.445,7956.344,1.2632,0.01656,0.0,0.0,38.1,31.42,2688,1520
data\train\images\20240611-092601-IPC608_8B64_165.jpg,train,20240611-092601-IPC608_8B64_165.jpg,20240611-092601,89.23,10.77,,13.647,8141.419,1.2546,0.01693,0.0,0.0,39.24,29.21,2688,1520
